imagename,label
LT04_L1GS_008056_19871201_20170210_01_T2_MTL,1
LT04_L1GS_185060_19881211_20170205_01_T2_MTL,1
LT04_L1GS_010057_19890915_20170201_01_T2_MTL,1
LT04_L1GS_181112_19900220_20170131_01_T2_MTL,0
LT04_L1TP_184033_19910823_20170125_01_T1_MTL,1
LT04_L1TP_181023_19870722_20170211_01_T1_MTL,1
LT04_L1GS_004056_19890719_20170202_01_T2_MTL,1
LT04_L1GS_184038_19920318_20170123_01_T2_MTL,1
LT04_L1GS_185060_19880922_20170206_01_T2_MTL,1
LT04_L1GS_006019_19881205_20170205_01_T2_MTL,0
LT04_L1TP_181049_19880130_20170209_01_T1_MTL,0
LT04_L1TP_180050_19880123_20170209_01_T1_MTL,1
LT04_L1GS_004062_19880207_20170209_01_T2_MTL,0
LT04_L1TP_192051_19871124_20170210_01_T1_MTL,1
LT04_L1TP_008052_19881117_20170205_01_T1_MTL,1
LT04_L1TP_004070_19891023_20170201_01_T1_MTL,1
LT04_L1TP_184023_19880627_20170208_01_T1_MTL,1
LT04_L1GS_183115_19900202_20170131_01_T2_MTL,0
LT04_L1GS_185060_19890317_20170204_01_T2_MTL,1
LT04_L1GS_003045_19890930_20170201_01_T2_MTL,0
LT04_L1TP_182016_19880528_20170208_01_T1_MTL,1
LT04_L1TP_180065_19900213_20170131_01_T1_MTL,0
LT04_L1GS_004054_19920812_20170122_01_T2_MTL,1
LT04_L1GS_188010_19880506_20170208_01_T2_MTL,0
LT04_L1TP_182035_19891209_20170201_01_T1_MTL,0
LT04_L1TP_185039_19871123_20170210_01_T1_MTL,1
LT04_L1TP_181031_19891202_20170201_01_T1_MTL,1
LT04_L1TP_188013_19880911_20170206_01_T1_MTL,1
LT04_L1TP_192021_19881228_20170205_01_T1_MTL,1
LT04_L1GS_192024_19890606_20170203_01_T2_MTL,1
LT04_L1GS_185038_19871209_20170210_01_T2_MTL,0
LT04_L1GS_010055_19891001_20170201_01_T2_MTL,1
LT04_L1GS_181024_19881129_20170205_01_T2_MTL,1
LT04_L1TP_192022_19880822_20170206_01_T1_MTL,1
LT04_L1GS_004067_19880513_20170208_01_T2_MTL,1
LT04_L1TP_009047_19881124_20170205_01_T1_MTL,1
LT04_L1TP_184041_19880323_20170209_01_T1_MTL,1
LT04_L1TP_191054_19880221_20170209_01_T1_MTL,0
LT04_L1TP_187043_19871223_20170210_01_T1_MTL,1
LT04_L1GS_189035_19890225_20170204_01_T2_MTL,0
LT04_L1GS_008047_19881117_20170205_01_T2_MTL,1
LT04_L1GS_006020_19821205_20170220_01_T2_MTL,0
LT04_L1GS_009057_19900303_20170131_01_T2_MTL,1
LT04_L1GS_003026_19830202_20170220_01_T2_MTL,1
LT04_L1TP_183015_19880620_20170208_01_T1_MTL,1
LT04_L1TP_188016_19880911_20170206_01_T1_MTL,1
LT04_L1GS_004064_19891108_20170201_01_T2_MTL,0
LT04_L1TP_182013_19880901_20170206_01_T1_MTL,1
LT04_L1GS_004068_19891108_20170201_01_T2_MTL,0
LT04_L1GS_183062_19880908_20170206_01_T2_MTL,1
LT04_L1GS_187114_19890315_20170204_01_T2_MTL,0
LT04_L1GS_186059_19871029_20170210_01_T2_MTL,0
LT04_L1GS_002059_19900521_20170130_01_T2_MTL,1
LT04_L1GS_009023_19821023_20170220_01_T2_MTL,1
LT04_L1TP_181039_19871213_20170210_01_T1_MTL,1
LT04_L1GS_003058_19920618_20170123_01_T2_MTL,1
LT04_L1TP_007055_19881212_20170205_01_T1_MTL,1
LT04_L1GS_006067_19880409_20170209_01_T2_MTL,1
LT04_L1TP_180026_19880717_20170208_01_T1_MTL,1
LT04_L1GS_001111_19890220_20170204_01_T2_MTL,0
LT04_L1GS_183074_19880316_20170209_01_T2_MTL,0
LT04_L1GS_007020_19820822_20170220_01_T2_MTL,0
LT04_L1TP_007053_19871226_20170210_01_T1_MTL,1
LT04_L1GS_185048_19880330_20170209_01_T2_MTL,0
LT04_L1GS_010033_19880217_20170209_01_T2_MTL,0
LT04_L1GS_006063_19880425_20170209_01_T2_MTL,0
LT04_L1TP_184040_19880424_20170209_01_T1_MTL,1
LT04_L1GS_004073_19880223_20170209_01_T2_MTL,0
LT04_L1TP_010054_19890526_20170203_01_T1_MTL,1
LT04_L1TP_185025_19920715_20170123_01_T1_MTL,1
LT04_L1TP_009059_19891010_20170201_01_T1_MTL,1
LT04_L1GS_004065_19871221_20170210_01_T2_MTL,1
LT04_L1TP_185020_19880821_20170206_01_T1_MTL,0
LT04_L1GS_184061_19890222_20170204_01_T2_MTL,1
LT04_L1TP_188044_19880319_20170209_01_T1_MTL,1
LT04_L1TP_001069_19920620_20170122_01_T1_MTL,1
LT04_L1TP_191051_19880221_20170209_01_T1_MTL,0
LT04_L1TP_186013_19880422_20170209_01_T1_MTL,1
LT04_L1GS_004053_19920625_20170123_01_T2_MTL,1
LT04_L1TP_184029_19880814_20170207_01_T1_MTL,1
LT04_L1TP_189048_19880106_20170210_01_T1_MTL,1
LT04_L1GS_180027_19871222_20170210_01_T2_MTL,1
LT04_L1GS_005061_19891201_20170201_01_T2_MTL,0
LT04_L1GS_009058_19891229_20170201_01_T2_MTL,1
LT04_L1GS_005062_19920718_20170122_01_T2_MTL,0
LT04_L1GS_009054_19881007_20170205_01_T2_MTL,1
LT04_L1TP_009046_19880313_20170209_01_T1_MTL,1
LT04_L1TP_009048_19881226_20170205_01_T1_MTL,1
LT04_L1TP_191025_19920725_20170122_01_T1_MTL,1
LT04_L1GS_185060_19881008_20170205_01_T2_MTL,1
LT04_L1TP_183031_19881229_20170205_01_T2_MTL,1
LT04_L1TP_009056_19900709_20170129_01_T1_MTL,1
LT04_L1TP_189027_19880513_20170208_01_T1_MTL,1
LT04_L1TP_183062_19871227_20170210_01_T1_MTL,1
LT04_L1TP_192051_19900201_20170131_01_T1_MTL,1
LT04_L1GS_193024_19880610_20170208_01_T2_MTL,1
LT04_L1TP_181046_19880130_20170209_01_T1_MTL,0
LT04_L1GS_186060_19880524_20170208_01_T2_MTL,0
LT04_L1GS_185117_19890213_20170204_01_T2_MTL,0
LT04_L1TP_183039_19920311_20170124_01_T1_MTL,1
LT04_L1GS_183065_19880807_20170207_01_T2_MTL,1
LT04_L1TP_189038_19880106_20170210_01_T1_MTL,1
LT04_L1TP_188040_19871214_20170210_01_T1_MTL,0
LT04_L1GS_183065_19890404_20170204_01_T2_MTL,1
LT04_L1GS_004047_19920524_20170124_01_T2_MTL,1
LT04_L1TP_009048_19881124_20170205_01_T1_MTL,1
LT04_L1TP_183020_19920615_20170124_01_T1_MTL,0
LT04_L1TP_008056_19900718_20170130_01_T1_MTL,1
LT04_L1GS_186014_19880913_20170206_01_T2_MTL,1
LT04_L1TP_009054_19881210_20170205_01_T1_MTL,1
LT04_L1TP_180054_19871104_20170210_01_T1_MTL,0
LT04_L1GS_005025_19830131_20170220_01_T2_MTL,1
LT04_L1TP_193041_19880102_20170210_01_T1_MTL,0
LT04_L1GS_186035_19880524_20170208_01_T2_MTL,0
LT04_L1TP_181034_19891218_20170201_01_T1_MTL,1
LT04_L1GS_010039_19871129_20170210_01_T2_MTL,0
LT04_L1GS_006018_19881119_20170205_01_T2_MTL,0
LT04_L1TP_189056_19880122_20170209_01_T1_MTL,1
LT04_L1TP_004047_19880207_20170209_01_T1_MTL,1
LT04_L1TP_004060_19891007_20170201_01_T1_MTL,1
LT04_L1GS_004110_19890209_20170204_01_T2_MTL,0
LT04_L1TP_007062_19880923_20170206_01_T1_MTL,0
LT04_L1GS_001056_19901224_20170127_01_T2_MTL,1
LT04_L1TP_181031_19881231_20170205_01_T1_MTL,1
LT04_L1TP_184023_19880526_20170208_01_T1_MTL,1
LT04_L1TP_188013_19880709_20170208_01_T1_MTL,1
LT04_L1TP_186031_19920604_20170122_01_T1_MTL,1
LT04_L1GS_005028_19830131_20170220_01_T2_MTL,1
LT04_L1TP_008055_19890221_20170204_01_T1_MTL,1
LT04_L1TP_186024_19920620_20170122_01_T1_MTL,0
LT04_L1GS_009056_19900215_20170131_01_T2_MTL,1
LT04_L1GS_008058_19880626_20170208_01_T2_MTL,1
LT04_L1GS_189057_19900111_20170201_01_T2_MTL,0
LT04_L1TP_005055_19871228_20170210_01_T1_MTL,0
LT04_L1TP_181018_19881129_20170205_01_T1_MTL,1
LT04_L1GS_009061_19880820_20170206_01_T2_MTL,1
LT04_L1GS_189115_19900228_20170131_01_T2_MTL,0
LT04_L1GS_004063_19880411_20170209_01_T2_MTL,0
LT04_L1GS_185025_19881227_20170205_01_T2_MTL,1
LT04_L1GS_185058_19881024_20170206_01_T2_MTL,1
LT04_L1GS_182027_19881222_20170205_01_T2_MTL,1
LT04_L1TP_180031_19880123_20170209_01_T1_MTL,1
LT04_L1GS_006058_19880425_20170209_01_T2_MTL,0
LT04_L1GS_010033_19880201_20170209_01_T2_MTL,0
LT04_L1GS_005049_19871228_20170210_01_T2_MTL,0
LT04_L1GS_182012_19880528_20170208_01_T2_MTL,0
LT04_L1GS_180033_19880123_20170210_01_T2_MTL,1
LT04_L1TP_006053_19880104_20170210_01_T1_MTL,1
LT04_L1TP_181049_19871026_20170210_01_T1_MTL,0
LT04_L1GS_009062_19890604_20170203_01_T2_MTL,1
LT04_L1GS_188036_19880506_20170208_01_T2_MTL,0
LT04_L1GS_180020_19880919_20170206_01_T2_MTL,0
LT04_L1TP_186042_19880202_20170209_01_T1_MTL,1
LT04_L1GS_004052_19891023_20170201_01_T2_MTL,0
LT04_L1TP_008053_19881203_20170205_01_T1_MTL,1
LT04_L1GS_184018_19881220_20170205_01_T2_MTL,1
LT04_L1TP_187039_19880312_20170209_01_T1_MTL,1
LT04_L1TP_186021_19880609_20170208_01_T1_MTL,1
LT04_L1GS_185021_19920715_20170123_01_T2_MTL,0
LT04_L1GS_182026_19881206_20170205_01_T2_MTL,1
LT04_L1TP_183023_19880908_20170206_01_T1_MTL,1
LT04_L1TP_188028_19920704_20170122_01_T1_MTL,1
LT04_L1TP_190050_19880129_20170209_01_T1_MTL,0
LT04_L1TP_181026_19890812_20170202_01_T1_MTL,1
LT04_L1TP_181025_19890711_20170202_01_T1_MTL,1
LT04_L1GS_001084_19890612_20170203_01_T2_MTL,1
LT04_L1GS_184063_19881220_20170205_01_T2_MTL,1
LT04_L1TP_189038_19881020_20170205_01_T1_MTL,1
LT04_L1GS_183064_19871211_20170210_01_T2_MTL,1
LT04_L1TP_008057_19891019_20170201_01_T2_MTL,1
LT04_L1GS_184029_19871218_20170210_01_T2_MTL,1
LT04_L1GS_006055_19920607_20170123_01_T2_MTL,1
LT04_L1GS_004066_19871205_20170210_01_T2_MTL,0
LT04_L1GS_184022_19900719_20170129_01_T2_MTL,1
LT04_L1TP_183029_19891216_20170201_01_T1_MTL,1
LT04_L1GS_183063_19871211_20170210_01_T2_MTL,1
LT04_L1TP_007058_19920902_20170121_01_T1_MTL,1
LT04_L1TP_180052_19880123_20170209_01_T1_MTL,0
LT04_L1TP_183025_19890709_20170202_01_T1_MTL,1
LT04_L1GS_183062_19880229_20170209_01_T2_MTL,1
LT04_L1TP_182025_19880715_20170208_01_T1_MTL,1
LT04_L1GS_002223_19891228_20170201_01_T2_MTL,1
LT04_L1TP_186023_19920807_20170122_01_T1_MTL,0
LT04_L1TP_180027_19880802_20170207_01_T1_MTL,1
LT04_L1TP_008057_19890629_20170202_01_T1_MTL,1
LT04_L1GS_181023_19900612_20170129_01_T2_MTL,1
LT04_L1TP_004058_19920828_20170122_01_T1_MTL,0
LT04_L1TP_182043_19880222_20170209_01_T1_MTL,0
LT04_L1GS_182022_19880715_20170208_01_T2_MTL,0
LT04_L1TP_180018_19880903_20170206_01_T1_MTL,1
LT04_L1GS_180027_19890618_20170202_01_T2_MTL,1
LT04_L1GS_183064_19880620_20170208_01_T2_MTL,1
LT04_L1GS_007049_19880923_20170206_01_T2_MTL,0
LT04_L1GS_008020_19820914_20170220_01_T2_MTL,0
LT04_L1TP_186021_19880727_20170208_01_T1_MTL,1
LT04_L1GS_185019_19891112_20170201_01_T2_MTL,1
LT04_L1TP_006070_19880104_20170210_01_T1_MTL,1
LT04_L1GS_006062_19871219_20170210_01_T2_MTL,0
LT04_L1GS_185013_19891112_20170201_01_T2_MTL,1
LT04_L1TP_188037_19880115_20170210_01_T1_MTL,1
LT04_L1TP_193051_19920808_20170122_01_T1_MTL,1
LT04_L1GS_185061_19880602_20170208_01_T2_MTL,1
LT04_L1GS_181067_19901205_20170128_01_T2_MTL,1
LT04_L1TP_189037_19880513_20170208_01_T1_MTL,1
LT04_L1TP_006025_19881205_20170205_01_T1_MTL,1
LT04_L1TP_182030_19891209_20170201_01_T1_MTL,1
LT04_L1TP_193025_19900803_20170129_01_T1_MTL,1
LT04_L1TP_184026_19900703_20170130_01_T1_MTL,1
LT04_L1TP_192034_19880127_20170209_01_T1_MTL,1
LT04_L1GS_180021_19920914_20170122_01_T2_MTL,0
LT04_L1GS_004052_19880513_20170208_01_T2_MTL,0
LT04_L1GS_009060_19891026_20170201_01_T2_MTL,1
LT04_L1TP_001065_19871130_20170210_01_T1_MTL,0
LT04_L1TP_183061_19880620_20170208_01_T1_MTL,1
LT04_L1TP_185054_19901217_20170128_01_T1_MTL,0
LT04_L1TP_007056_19890809_20170202_01_T1_MTL,1
LT04_L1GS_004114_19880207_20170209_01_T2_MTL,0
LT04_L1GS_001057_19890916_20170201_01_T2_MTL,1
LT04_L1GS_004074_19871221_20170210_01_T2_MTL,0
LT04_L1TP_192033_19880518_20170208_01_T1_MTL,1
LT04_L1TP_185024_19890504_20170203_01_T1_MTL,0
LT04_L1TP_185021_19880821_20170206_01_T1_MTL,0
LT04_L1GS_184062_19880204_20170209_01_T2_MTL,1
LT04_L1TP_004056_19891023_20170201_01_T1_MTL,1
LT04_L1GS_007023_19820822_20170220_01_T2_MTL,1
LT04_L1TP_189050_19880106_20170210_01_T1_MTL,0
LT04_L1TP_184060_19881220_20170205_01_T1_MTL,1
LT04_L1GS_189011_19881020_20170205_01_T2_MTL,1
LT04_L1GS_187117_19891228_20170201_01_T2_MTL,0
LT04_L1GS_002055_19871121_20170210_01_T2_MTL,1
LT04_L1GS_010034_19871231_20170210_01_T2_MTL,0
LT04_L1TP_185033_19880110_20170210_01_T2_MTL,1
LT04_L1TP_188054_19901222_20170128_01_T1_MTL,1
LT04_L1GS_181037_19880130_20170209_01_T2_MTL,0
LT04_L1TP_008058_19880102_20170210_01_T1_MTL,1
LT04_L1TP_184019_19880713_20170208_01_T1_MTL,1
LT04_L1GS_182023_19880105_20170210_01_T2_MTL,1
LT04_L1TP_004056_19871119_20170210_01_T1_MTL,1
LT04_L1TP_181022_19920601_20170124_01_T1_MTL,0
LT04_L1TP_191026_19880511_20170208_01_T1_MTL,1
LT04_L1GS_007053_19890403_20170204_01_T2_MTL,1
LT04_L1TP_189052_19871221_20170210_01_T1_MTL,1
LT04_L1TP_009046_19881023_20170206_01_T1_MTL,1
LT04_L1TP_180044_19871104_20170210_01_T1_MTL,0
LT04_L1GS_005227_19920803_20170122_01_T2_MTL,0
LT04_L1GS_001109_19900106_20170201_01_T2_MTL,0
LT04_L1GS_184065_19871116_20170210_01_T2_MTL,0
LT04_L1TP_180019_19880717_20170208_01_T1_MTL,1
LT04_L1GS_010055_19880624_20170208_01_T2_MTL,1
LT04_L1TP_188042_19871214_20190213_01_T1_MTL,1
LT04_L1GS_009060_19890316_20170204_01_T2_MTL,1
LT04_L1TP_193026_19900803_20170129_01_T1_MTL,1
LT04_L1GS_184063_19881204_20170205_01_T2_MTL,1
LT04_L1GS_006115_19900210_20170131_01_T2_MTL,0
LT04_L1GS_188019_19880826_20170206_01_T2_MTL,1
LT04_L1TP_192019_19900422_20170131_01_T1_MTL,1
LT04_L1GS_187116_19890211_20170204_01_T2_MTL,0
LT04_L1GS_181023_19880910_20170206_01_T2_MTL,1
LT04_L1GS_005035_19820824_20170220_01_T2_MTL,0
LT04_L1GS_189010_19880513_20170208_01_T2_MTL,0
LT04_L1GS_192056_19901218_20170128_01_T2_MTL,1
LT04_L1TP_186016_19880609_20170208_01_T1_MTL,1
LT04_L1GS_184064_19890105_20170205_01_T2_MTL,0
LT04_L1TP_005054_19891014_20170201_01_T1_MTL,1
LT04_L1TP_009045_19880516_20170208_01_T1_MTL,0
LT04_L1TP_184013_19890529_20170203_01_T1_MTL,1
LT04_L1GS_182013_19880613_20170208_01_T2_MTL,1
LT04_L1GS_186020_19920908_20170121_01_T2_MTL,0
LT04_L1GS_010056_19891001_20170201_01_T2_MTL,1
LT04_L1TP_188011_19880506_20170208_01_T1_MTL,1
LT04_L1TP_189014_19880716_20170208_01_T1_MTL,1
LT04_L1TP_186018_19880609_20170208_01_T1_MTL,1
LT04_L1TP_192041_19880127_20170209_01_T1_MTL,1
LT04_L1GS_002049_19920627_20170123_01_T2_MTL,1
LT04_L1TP_192027_19920801_20170122_01_T1_MTL,1
LT04_L1GS_184024_19880424_20170209_01_T2_MTL,0
LT04_L1TP_004056_19890804_20170202_01_T1_MTL,1
LT04_L1TP_182038_19880325_20170209_01_T1_MTL,1
LT04_L1TP_187022_19900622_20170129_01_T1_MTL,1
LT04_L1GS_007048_19880923_20170206_01_T2_MTL,1
LT04_L1GS_005050_19871212_20170210_01_T2_MTL,0
LT04_L1GS_009062_19880617_20170208_01_T2_MTL,1
LT04_L1TP_006058_19880324_20170209_01_T1_MTL,0
LT04_L1TP_181014_19880708_20170208_01_T1_MTL,1
LT04_L1TP_009056_19880516_20170208_01_T1_MTL,1
LT04_L1GS_183064_19890215_20170204_01_T2_MTL,1
LT04_L1GS_005216_19901102_20170128_01_T2_MTL,1
LT04_L1GS_010056_19880624_20170208_01_T2_MTL,1
LT04_L1GS_190129_19890131_20170204_01_T2_MTL,0
LT04_L1GS_190123_19890131_20170204_01_T2_MTL,0
LT04_L1GS_184061_19871031_20170210_01_T2_MTL,1
LT04_L1TP_180041_19881005_20170206_01_T1_MTL,0
LT04_L1GS_183063_19880128_20170209_01_T2_MTL,1
LT04_L1GS_185027_19880618_20170208_01_T2_MTL,1
LT04_L1GS_003052_19880115_20170210_01_T2_MTL,0
LT04_L1GS_182022_19881206_20170205_01_T2_MTL,0
LT04_L1TP_181055_19880318_20170209_01_T1_MTL,0
LT04_L1TP_185023_19890621_20170202_01_T1_MTL,1
LT04_L1GS_009049_19881108_20170206_01_T2_MTL,0
LT04_L1GS_005058_19890726_20170202_01_T2_MTL,0
LT04_L1TP_010047_19880928_20170206_01_T1_MTL,1
LT04_L1TP_007027_19821110_20170220_01_T1_MTL,1
LT04_L1TP_191053_19901227_20170128_01_T1_MTL,0
LT04_L1TP_191039_19880104_20170210_01_T1_MTL,1
LT04_L1GS_190022_19871228_20170210_01_T2_MTL,1
LT04_L1TP_010054_19880405_20170209_01_T1_MTL,1
LT04_L1TP_186024_19880711_20170208_01_T1_MTL,0
LT04_L1TP_183014_19880620_20170208_01_T1_MTL,1
LT04_L1TP_181045_19880318_20170209_01_T1_MTL,0
LT04_L1TP_186054_19880202_20170209_01_T1_MTL,0
LT04_L1GS_006064_19880409_20170209_01_T2_MTL,1
LT04_L1TP_187042_19880124_20170209_01_T1_MTL,1
LT04_L1TP_192018_19890606_20170203_01_T1_MTL,1
LT04_L1TP_188039_19871214_20170210_01_T1_MTL,0
LT04_L1GS_007045_19890113_20170204_01_T2_MTL,0
LT04_L1TP_001054_19930319_20170120_01_T1_MTL,1
LT04_L1TP_004069_19891108_20170201_01_T1_MTL,1
LT04_L1TP_005054_19890726_20170202_01_T1_MTL,1
LT04_L1GS_006055_19890802_20170202_01_T2_MTL,1
LT04_L1TP_004054_19891210_20170201_01_T1_MTL,1
LT04_L1TP_008046_19891019_20170201_01_T1_MTL,1
LT04_L1TP_186021_19880422_20170209_01_T1_MTL,1
LT04_L1GS_009049_19880516_20170208_01_T2_MTL,0
LT04_L1TP_004056_19891210_20170201_01_T1_MTL,1
LT04_L1GS_002054_19930222_20170120_01_T2_MTL,1
LT04_L1TP_189013_19880513_20170208_01_T1_MTL,1
LT04_L1TP_189031_19880513_20170208_01_T1_MTL,1
LT04_L1TP_181021_19880606_20170208_01_T1_MTL,0
LT04_L1TP_007058_19881025_20170205_01_T1_MTL,1
LT04_L1TP_004047_19880716_20170208_01_T1_MTL,1
LT04_L1GS_009050_19880921_20170206_01_T2_MTL,0
LT04_L1GS_009061_19900303_20170131_01_T2_MTL,1
LT04_L1TP_008021_19830104_20170220_01_T1_MTL,1
LT04_L1GS_007045_19881110_20170206_01_T2_MTL,0
LT04_L1GS_183020_19920903_20170121_01_T2_MTL,0
LT04_L1TP_009054_19881124_20170205_01_T1_MTL,1
LT04_L1TP_181056_19880318_20170209_01_T1_MTL,0
LT04_L1TP_182048_19880325_20170209_01_T1_MTL,0
LT04_L1TP_188053_19910107_20170127_01_T1_MTL,1
LT04_L1TP_189037_19880106_20170210_01_T1_MTL,1
LT04_L1TP_188037_19900731_20170129_01_T1_MTL,1
LT04_L1TP_008047_19880914_20170206_01_T1_MTL,1
LT04_L1TP_009057_19880617_20170208_01_T2_MTL,1
LT04_L1GS_005045_19891115_20170201_01_T2_MTL,0
LT04_L1GS_188043_19881029_20170205_01_T2_MTL,0
LT04_L1TP_007066_19920614_20170123_01_T1_MTL,1
LT04_L1GS_185062_19881227_20170205_01_T2_MTL,0
LT04_L1GS_004064_19880513_20170208_01_T2_MTL,0
LT04_L1GS_001113_19880202_20170209_01_T2_MTL,0
LT04_L1TP_186030_19930319_20170119_01_T1_MTL,1
LT04_L1TP_192027_19880806_20170207_01_T1_MTL,1
LT04_L1TP_186018_19880625_20170208_01_T1_MTL,1
LT04_L1TP_010055_19930214_20170120_01_T1_MTL,1
LT04_L1TP_009045_19881108_20170206_01_T1_MTL,0
LT04_L1GS_006067_19880120_20170210_01_T2_MTL,1
LT04_L1GS_006026_19890106_20170204_01_T2_MTL,1
LT04_L1TP_009055_19881124_20170205_01_T2_MTL,1
LT04_L1TP_185025_19880704_20170208_01_T1_MTL,1
LT04_L1GS_002058_19900403_20170131_01_T2_MTL,1
LT04_L1TP_189055_19880122_20170210_01_T1_MTL,1
LT04_L1TP_008054_19890715_20170202_01_T1_MTL,1
LT04_L1GS_006058_19880409_20170209_01_T2_MTL,0
LT04_L1GS_003064_19880115_20170210_01_T2_MTL,0
LT04_L1GS_010035_19871215_20170210_01_T2_MTL,0
LT04_L1GS_185059_19900811_20170128_01_T2_MTL,0
LT04_L1TP_181027_19880825_20170206_01_T1_MTL,1
LT04_L1TP_183031_19890623_20170202_01_T1_MTL,1
LT04_L1GS_183115_19900101_20170201_01_T2_MTL,0
LT04_L1TP_185023_19891112_20170201_01_T1_MTL,1
LT04_L1TP_188011_19880709_20170208_01_T1_MTL,1
LT04_L1GS_010028_19821201_20161004_01_T2_MTL,1
LT04_L1TP_193029_19910721_20170126_01_T1_MTL,1
LT04_L1GS_191024_19871219_20170210_01_T2_MTL,1
LT04_L1TP_188033_19900528_20170129_01_T1_MTL,0
LT04_L1TP_005059_19890811_20170202_01_T1_MTL,0
LT04_L1GS_187043_19880108_20170210_01_T2_MTL,1
LT04_L1TP_181013_19880622_20170208_01_T1_MTL,0
LT04_L1GS_185026_19900811_20170130_01_T2_MTL,1
LT04_L1GS_006051_19880104_20170210_01_T2_MTL,1
LT04_L1GS_184019_19871218_20170210_01_T2_MTL,1
LT04_L1GS_007059_19920801_20170122_01_T2_MTL,0
LT04_L1TP_182022_19920710_20170123_01_T1_MTL,0
LT04_L1GS_180031_19871222_20170210_01_T2_MTL,1
LT04_L1GS_009051_19880617_20170208_01_T2_MTL,0
LT04_L1TP_189025_19920727_20170122_01_T1_MTL,1
LT04_L1TP_192050_19921004_20170121_01_T1_MTL,0
LT04_L1TP_184029_19920606_20170122_01_T2_MTL,1
LT04_L1GS_009060_19881210_20170205_01_T2_MTL,1
LT04_L1GS_185021_19900811_20170129_01_T2_MTL,0
LT04_L1TP_184061_19880526_20170208_01_T1_MTL,1
LT04_L1TP_180025_19871206_20170210_01_T1_MTL,1
LT04_L1TP_009058_19900130_20170131_01_T1_MTL,1
LT04_L1GS_183018_19880807_20170207_01_T2_MTL,1
LT04_L1TP_182023_19880528_20170208_01_T1_MTL,1
LT04_L1GS_190120_19890115_20170204_01_T2_MTL,0
LT04_L1GS_193039_19880509_20170208_01_T2_MTL,0
LT04_L1GS_183025_19881229_20170205_01_T2_MTL,1
LT04_L1GS_183020_19880519_20170208_01_T2_MTL,0
LT04_L1TP_182022_19880629_20170208_01_T1_MTL,0
LT04_L1TP_008012_19880525_20170208_01_T1_MTL,0
LT04_L1GS_185060_19880720_20170208_01_T2_MTL,1
LT04_L1TP_008057_19890816_20170202_01_T1_MTL,1
LT04_L1TP_187030_19920729_20170122_01_T1_MTL,1
LT04_L1GS_185011_19900131_20170131_01_T2_MTL,0
LT04_L1GS_008050_19880610_20170208_01_T2_MTL,0
LT04_L1GS_006030_19881205_20170205_01_T2_MTL,0
LT04_L1TP_009046_19880921_20170206_01_T1_MTL,1
LT04_L1GS_190114_19890131_20170204_01_T2_MTL,0
LT04_L1TP_007056_19871226_20170210_01_T1_MTL,1
LT04_L1TP_005047_19920531_20170122_01_T1_MTL,1
LT04_L1GS_004060_19920711_20170122_01_T2_MTL,1
LT04_L1GS_187017_19890603_20170203_01_T2_MTL,1
LT04_L1GS_009050_19891026_20170201_01_T2_MTL,0
LT04_L1GS_189033_19880513_20170208_01_T2_MTL,0
LT04_L1GS_183064_19880229_20170209_01_T2_MTL,1
LT04_L1TP_007024_19820822_20170220_01_T1_MTL,0
LT04_L1GS_006020_19890106_20170205_01_T2_MTL,0
LT04_L1GS_186028_19930319_20170119_01_T2_MTL,1
LT04_L1GS_183064_19880519_20170208_01_T2_MTL,1
LT04_L1GS_007048_19880518_20170208_01_T2_MTL,1
LT04_L1TP_007058_19871226_20170210_01_T1_MTL,1
LT04_L1GS_185059_19900710_20170129_01_T2_MTL,0
LT04_L1GS_186058_19880929_20170206_01_T2_MTL,1
LT04_L1TP_001071_19890815_20170202_01_T1_MTL,1
LT04_L1TP_192050_19900201_20170131_01_T1_MTL,0
LT04_L1GS_005057_19880402_20170209_01_T2_MTL,1
LT04_L1TP_004047_19871119_20170210_01_T1_MTL,1
LT04_L1TP_186060_19880609_20170208_01_T1_MTL,0
LT04_L1GS_008056_19890221_20170204_01_T2_MTL,1
LT04_L1TP_180047_19871104_20170210_01_T1_MTL,0
LT04_L1GS_009050_19881226_20170205_01_T2_MTL,0
LT04_L1TP_187013_19890603_20170203_01_T1_MTL,1
LT04_L1TP_180054_19901230_20170127_01_T1_MTL,0
LT04_L1TP_187019_19880515_20170208_01_T1_MTL,1
LT04_L1TP_008055_19871115_20170210_01_T1_MTL,1
LT04_L1TP_006058_19880104_20170210_01_T1_MTL,0
LT04_L1TP_008047_19891003_20170201_01_T1_MTL,1
LT04_L1GS_010019_19821201_20170220_01_T2_MTL,0
LT04_L1TP_009057_19890706_20170202_01_T1_MTL,1
LT04_L1GS_004050_19920812_20170122_01_T2_MTL,0
LT04_L1GS_189036_19900722_20170129_01_T2_MTL,0
LT04_L1TP_006054_19920927_20170122_01_T1_MTL,1
LT04_L1GS_189017_19880716_20170208_01_T2_MTL,1
LT04_L1TP_187022_19920729_20170123_01_T1_MTL,1
LT04_L1TP_001064_19871130_20170210_01_T1_MTL,0
LT04_L1GS_190055_19901220_20170127_01_T2_MTL,0
LT04_L1GS_007059_19880603_20170208_01_T2_MTL,0
LT04_L1TP_193025_19920723_20170122_01_T1_MTL,1
LT04_L1TP_193029_19900803_20170129_01_T1_MTL,1
LT04_L1TP_193028_19880728_20170208_01_T1_MTL,1
LT04_L1GS_004073_19880427_20170209_01_T2_MTL,0
